Date,Canadian dollar ,Chinese yuan renminbi ,UK pound sterling ,Indian rupee ,Mexican peso ,US dollar 
2003-11-27,1.5567,9.8513,0.6947,54.618,13.5095,1.1902
2003-11-26,1.5464,9.79,0.6968,54.248,13.4182,1.1828
2003-11-25,1.548,9.7387,0.69415,54.002,13.2767,1.1766
2003-11-24,1.5461,9.7859,0.69605,54.18,13.246,1.1823
2003-11-21,1.5549,9.8488,0.6983,54.398,13.3345,1.1899
2003-11-20,1.5518,9.8571,0.6994,54.508,13.3318,1.1909
2003-11-19,1.5502,9.8579,0.7021,54.335,13.4121,1.191
2003-11-18,1.5424,9.7487,0.69705,53.75,13.1436,1.1778
2003-11-17,1.5383,9.7685,0.6983,53.69,13.2179,1.1802
2003-11-14,1.5292,9.7379,0.697,53.398,13.1348,1.1765
2003-11-13,1.5195,9.6675,0.6938,53.02,13.0154,1.168
2003-11-12,1.516,9.6013,0.693,52.546,12.7581,1.16
2003-11-11,1.5104,9.5161,0.6896,52.024,12.5957,1.1497
2003-11-10,1.5109,9.5045,0.6866,51.912,12.6125,1.1483
2003-11-07,1.5203,9.4556,0.6871,51.671,12.4963,1.1424
2003-11-06,1.5251,9.4763,0.683,51.805,12.5737,1.1449
2003-11-05,1.5279,9.4962,0.68385,51.92,12.5956,1.1473
2003-11-04,1.5329,9.4921,0.684,51.924,12.5758,1.1468
2003-11-03,1.5391,9.5922,0.68365,52.482,12.7432,1.1589
2003-10-31,1.5306,9.6195,0.6863,52.683,12.8259,1.1622
2003-10-30,1.5337,9.7139,0.68825,53.149,13.039,1.1736
2003-10-29,1.531,9.6708,0.6858,52.926,12.9062,1.1684
2003-10-28,1.5356,9.6617,0.6904,52.895,12.9274,1.1673
2003-10-27,1.5371,9.7238,0.6935,53.266,13.0591,1.1748
2003-10-24,1.541,9.7511,0.6948,53.348,13.1161,1.1781
2003-10-23,1.5399,9.7553,0.6965,53.372,13.2786,1.1786
2003-10-22,1.5388,9.6791,0.695,53.039,13.0504,1.1694
2003-10-21,1.5375,9.6204,0.6958,52.668,12.9193,1.1623
2003-10-20,1.5335,9.6253,0.69385,52.733,13.0303,1.1629
2003-10-17,1.5287,9.5839,0.6936,52.502,13.0513,1.1579
2003-10-16,1.538,9.6137,0.6947,52.566,12.9911,1.1615
2003-10-15,1.5496,9.6584,0.69905,53.324,13.0424,1.1669
2003-10-14,1.5474,9.6295,0.702,53.134,13.0234,1.1634
2003-10-13,1.5458,9.6742,0.70435,53.047,13.0507,1.1688
2003-10-10,1.5676,9.7569,0.70845,53.454,13.2485,1.1788
2003-10-09,1.5709,9.7569,0.7087,53.309,13.3218,1.1788
2003-10-08,1.5675,9.7511,0.7083,53.431,13.234,1.1781
2003-10-07,1.5723,9.7404,0.70455,53.304,13.2937,1.1768
2003-10-06,1.5589,9.5839,0.6952,52.596,13.0615,1.1579
2003-10-03,1.5663,9.6725,0.7002,53.067,13.0441,1.1686
2003-10-02,1.5793,9.6775,0.7015,53.214,12.9689,1.1692
2003-10-01,1.5731,9.6601,0.7047,53.138,12.8026,1.1671
2003-09-30,1.5717,9.6444,0.6986,53.299,12.8045,1.1652
2003-09-29,1.554,9.4465,0.6931,52.311,12.5878,1.1413
2003-09-26,1.5557,9.5078,0.69165,52.619,12.4806,1.1487
2003-09-25,1.5516,9.5128,0.69335,52.584,12.4121,1.1493
2003-09-24,1.555,9.4904,0.693,52.464,12.4612,1.1466
2003-09-23,1.5495,9.4888,0.6936,52.455,12.3123,1.1464
2003-09-22,1.5385,9.4921,0.6968,51.957,12.3334,1.1468
2003-09-19,1.5341,9.3629,0.6951,51.957,12.3334,1.1312
2003-09-18,1.5415,9.3447,0.699,51.864,12.3203,1.129
2003-09-17,1.5338,9.2802,0.7002,51.536,12.1958,1.1212
2003-09-16,1.5362,9.2992,0.7048,51.522,12.3012,1.1235
2003-09-15,1.5434,9.3373,0.7038,51.665,12.3555,1.1281
2003-09-12,1.5327,9.2471,0.701,51.121,12.2886,1.1172
2003-09-11,1.5345,9.2843,0.7036,51.262,12.2653,1.1217
2003-09-10,1.528,9.2471,0.703,51.072,12.2644,1.1172
2003-09-09,1.5253,9.2164,0.7025,50.974,12.3159,1.1135
2003-09-08,1.5195,9.1635,0.6985,50.73,12.0412,1.1071
2003-09-05,1.5002,9.041,0.6919,50.069,11.8479,1.0923
2003-09-04,1.4965,8.9541,0.6887,49.67,11.8025,1.0818
2003-09-03,1.5051,8.9251,0.69,49.475,11.8433,1.0783
2003-09-02,1.5072,8.9797,0.6921,49.68,11.9833,1.0849
2003-09-01,1.5118,9.0757,0.6981,50.289,12.129,1.0965
2003-08-29,1.5263,9.0443,0.6926,50.108,12.0804,1.0927
2003-08-28,1.5225,8.9623,0.69035,49.655,11.8194,1.0828
2003-08-27,1.5269,9.0277,0.6943,49.937,11.9492,1.0907
2003-08-26,1.5163,8.9524,0.6918,49.524,11.8095,1.0816
2003-08-25,1.5271,9.012,0.6909,49.933,11.8091,1.0888
2003-08-22,1.5375,9.017,0.6919,49.925,11.85,1.0894
2003-08-21,1.5476,9.1121,0.6944,50.453,11.9111,1.1009
2003-08-20,1.551,9.1949,0.6974,50.894,12.0062,1.1109
2003-08-19,1.5477,9.1585,0.6991,50.687,11.9339,1.1065
2003-08-18,1.5543,9.2603,0.7033,51.261,11.955,1.1188
2003-08-15,1.5659,9.3091,0.70375,51.613,12.0425,1.1247
2003-08-14,1.5575,9.3282,0.7012,51.698,12.0909,1.127
2003-08-13,1.5615,9.334,0.7032,51.728,12.142,1.1277
2003-08-12,1.5656,9.3629,0.7065,51.854,12.1583,1.1312
2003-08-11,1.5722,9.3489,0.70545,51.883,12.0515,1.1295
2003-08-08,1.5813,9.3745,0.70335,52.068,12.0746,1.1326
2003-08-07,1.592,9.3969,0.70635,52.138,12.163,1.1353
2003-08-06,1.5942,9.4292,0.705,52.536,12.2544,1.1392
2003-08-05,1.5958,9.3803,0.7045,52.261,12.1329,1.1333
2003-08-04,1.582,9.3588,0.7015,52.153,11.9644,1.1307
2003-08-01,1.5709,9.2446,0.6962,51.488,11.8853,1.1169
2003-07-31,1.5867,9.3679,0.7019,52.201,11.9076,1.1318
2003-07-30,1.5922,9.4523,0.7044,52.605,12.0277,1.142
2003-07-29,1.5876,9.4871,0.7062,52.84,11.9759,1.1462
2003-07-28,1.5901,9.5094,0.7068,52.955,12.0295,1.1489
2003-07-25,1.5994,9.4995,0.711,52.911,12.0855,1.1477
2003-07-24,1.6011,9.4912,0.7116,52.9,12.12,1.1467
2003-07-23,1.6125,9.4366,0.711,52.561,11.9152,1.1401
2003-07-22,1.5951,9.3886,0.7083,52.435,11.8292,1.1343
2003-07-21,1.5886,9.3398,0.7089,52.17,11.705,1.1284
2003-07-18,1.5754,9.2744,0.70445,51.798,11.6135,1.1205
2003-07-17,1.5637,9.2959,0.7051,51.921,11.6548,1.1231
2003-07-16,1.5542,9.2189,0.7013,51.407,11.647,1.1138
2003-07-15,1.5584,9.3687,0.70325,52.174,11.7753,1.1319
2003-07-14,1.5577,9.3522,0.695,51.994,11.7435,1.1299
2003-07-11,1.5575,9.3654,0.69185,52.115,11.7909,1.1315
2003-07-10,1.5724,9.3878,0.6981,52.389,11.9018,1.1342
2003-07-09,1.5488,9.3985,0.6958,52.461,11.9052,1.1355
2003-07-08,1.5368,9.3745,0.6907,52.417,11.9714,1.1326
2003-07-07,1.5306,9.4027,0.68855,52.576,11.8618,1.136
2003-07-04,1.5341,9.4904,0.68675,53.113,11.9283,1.1466
2003-07-03,1.5394,9.483,0.6896,53.099,12.0603,1.1457
2003-07-02,1.5594,9.5475,0.6937,53.477,12.027,1.1535
2003-07-01,1.5541,9.5541,0.69605,53.562,12.0719,1.1543
2003-06-30,1.5506,9.4581,0.6932,53.042,11.8925,1.1427
2003-06-27,1.5448,9.4465,0.6901,52.914,11.9246,1.1413
2003-06-26,1.5474,9.4623,0.687,53.177,12.0157,1.1432
2003-06-25,1.5628,9.5608,0.6915,53.784,12.1158,1.1551
2003-06-24,1.5676,9.5724,0.694,53.799,12.0947,1.1565
2003-06-23,1.5755,9.5508,0.6947,53.797,12.1401,1.1539
2003-06-20,1.5661,9.6468,0.6966,54.259,12.2254,1.1655
2003-06-19,1.5762,9.6468,0.6965,54.261,12.3816,1.1655
2003-06-18,1.5727,9.6833,0.6965,54.493,12.3219,1.1699
2003-06-17,1.5868,9.7644,0.702,54.892,12.3624,1.1797
2003-06-16,1.5825,9.8116,0.7046,55.309,12.5108,1.1854
2003-06-13,1.5826,9.7263,0.7053,54.835,12.4774,1.1751
2003-06-12,1.5883,9.7122,0.70215,54.725,12.3912,1.1734
2003-06-11,1.5937,9.7238,0.7047,54.803,12.5122,1.1748
2003-06-10,1.59,9.6833,0.7065,54.681,12.4554,1.1699
2003-06-09,1.6014,9.7056,0.7083,54.937,12.5915,1.1726
2003-06-06,1.5979,9.7776,0.7093,55.201,12.4573,1.1813
2003-06-05,1.5932,9.7462,0.7121,55.201,12.4573,1.1775
2003-06-04,1.586,9.6766,0.7172,54.786,12.0163,1.1691
2003-06-03,1.6034,9.7031,0.7173,55.047,11.9883,1.1723
2003-06-02,1.6058,9.6609,0.7175,55.047,12.0431,1.1672
2003-05-30,1.6214,9.7851,0.7196,55.653,12.1878,1.1822
2003-05-29,1.6294,9.7304,0.7158,55.289,12.2041,1.1756
2003-05-28,1.6243,9.7155,0.7184,55.101,12.2585,1.1738
2003-05-27,1.6366,9.8505,0.7235,55.747,12.2361,1.1901
2003-05-26,1.6279,9.7776,0.721,55.394,12.1289,1.1813
2003-05-23,1.6273,9.7586,0.7201,55.269,12.0927,1.179
2003-05-22,1.5902,9.7006,0.7163,54.946,11.9489,1.172
2003-05-21,1.5783,9.675,0.7116,54.749,11.9606,1.1689
2003-05-20,1.5777,9.6377,0.713,54.582,12.018,1.1644
2003-05-19,1.5846,9.6444,0.7132,54.683,12.0101,1.1652
2003-05-16,1.5769,9.5119,0.7065,54.181,11.9082,1.1492
2003-05-15,1.5759,9.4838,0.7072,54,11.8597,1.1458
2003-05-14,1.5977,9.5177,0.7118,54.215,11.647,1.1499
2003-05-13,1.6015,9.5334,0.7165,54.306,11.7693,1.1518
2003-05-12,1.6107,9.5988,0.7197,54.68,11.7634,1.1597
2003-05-09,1.6049,9.4904,0.7156,54.062,11.587,1.1466
2003-05-08,1.5984,9.4647,0.7119,54.05,11.7097,1.1435
2003-05-07,1.5889,9.4581,0.7121,53.939,11.7077,1.1427
2003-05-06,1.5956,9.3894,0.7044,53.59,11.5962,1.1344
2003-05-05,1.5926,9.2851,0.6996,53.062,11.4216,1.1218
2003-05-02,1.5925,9.3025,0.6998,53.115,11.5111,1.1239
2003-05-01,-,-,-,-,-,-
2003-04-30,1.6038,9.2131,0.697,52.676,11.4473,1.1131
2003-04-29,1.5927,9.0683,0.6891,51.925,11.3722,1.0956
2003-04-28,1.5951,9.1254,0.6914,52.185,11.479,1.1025
2003-04-25,1.599,9.0824,0.6914,51.984,11.4193,1.0973
2003-04-24,1.6112,9.1113,0.6915,52.07,11.5178,1.1008
2003-04-23,1.5845,9.0583,0.6935,51.807,11.5629,1.0944
2003-04-22,1.5904,9.0807,0.6961,51.984,11.6117,1.0971
2003-04-21,-,-,-,-,-,-
2003-04-18,-,-,-,-,-,-
2003-04-17,1.5881,9.0385,0.6917,51.658,11.5685,1.092
2003-04-16,1.5681,8.969,0.6877,51.252,11.4818,1.0836
2003-04-15,1.5696,8.9259,0.6857,51.015,11.4788,1.0784
2003-04-14,1.5657,8.887,0.6827,50.835,11.3842,1.0737
2003-04-11,1.5619,8.8854,0.6842,50.84,11.4827,1.0735
2003-04-10,1.5813,8.9433,0.69,51.159,11.6848,1.0805
2003-04-09,1.5773,8.8912,0.6902,50.967,11.6078,1.0742
2003-04-08,1.576,8.8233,0.6872,50.518,11.4131,1.066
2003-04-07,1.5758,8.7587,0.6828,50.163,11.2662,1.0582
2003-04-04,1.5824,8.8729,0.6844,50.844,11.45,1.072
2003-04-03,1.5773,8.858,0.6853,50.675,11.3534,1.0702
2003-04-02,1.6019,8.964,0.6877,51.31,11.5749,1.083
2003-04-01,1.5995,9.0145,0.6908,51.681,11.7351,1.0891
2003-03-31,1.6037,9.0178,0.6896,51.729,11.7443,1.0895
2003-03-28,1.5736,8.8812,0.6865,50.97,11.5348,1.073
2003-03-27,1.5711,8.8754,0.6811,50.977,11.5383,1.0723
2003-03-26,1.5669,8.8291,0.6779,50.714,11.4276,1.0667
2003-03-25,1.5769,8.8489,0.6784,50.837,11.4832,1.0691
2003-03-24,1.5808,8.8018,0.6763,50.655,11.4593,1.0634
2003-03-21,1.5654,8.7504,0.6757,50.409,11.4218,1.0572
2003-03-20,1.5696,8.767,0.677,50.612,11.5455,1.0592
2003-03-19,1.5675,8.7488,0.6787,50.362,11.4827,1.057
2003-03-18,1.5708,8.762,0.6774,50.468,11.3948,1.0586
2003-03-17,1.5878,8.94,0.6827,51.443,11.8104,1.0801
2003-03-14,1.6034,8.9185,0.6777,51.302,11.7278,1.0775
2003-03-13,1.6117,8.9921,0.6771,51.721,11.7081,1.0864
2003-03-12,1.624,9.1279,0.6835,52.609,12.0358,1.1028
2003-03-11,1.6209,9.1709,0.6908,52.793,12.2584,1.108
2003-03-10,1.6161,9.1395,0.6905,52.613,12.3044,1.1042
2003-03-07,1.617,9.137,0.6867,52.59,12.4027,1.1039
2003-03-06,1.6137,9.0741,0.6831,52.146,12.3042,1.0963
2003-03-05,1.6157,9.0766,0.6876,52.189,12.2693,1.0966
2003-03-04,1.6209,9.0377,0.6899,51.958,12.1541,1.0919
2003-03-03,1.6028,8.9392,0.6853,51.42,11.8709,1.08
2003-02-28,1.6088,8.9243,0.6842,51.34,11.9018,1.0782
2003-02-27,1.612,8.9574,0.6842,51.556,11.977,1.0822
2003-02-26,1.6081,8.9003,0.6822,51.204,11.8767,1.0753
2003-02-25,1.6059,8.9176,0.684,51.353,11.854,1.0774
2003-02-24,1.6054,8.8738,0.68,51.228,11.7014,1.0721
2003-02-21,1.6316,8.9706,0.679,51.619,11.8804,1.0838
2003-02-20,1.6212,8.9085,0.67445,51.361,11.6714,1.0763
2003-02-19,1.6229,8.8705,0.6727,51.069,11.6119,1.0717
2003-02-18,1.6325,8.868,0.6713,51.07,11.5419,1.0714
2003-02-17,1.6315,8.8696,0.6704,51.209,11.5666,1.0716
2003-02-14,1.6393,8.9334,0.6677,51.657,11.8013,1.0793
2003-02-13,1.6411,8.9044,0.6644,51.447,11.8142,1.0758
2003-02-12,1.6403,8.882,0.6638,51.354,11.7924,1.0731
2003-02-11,1.6366,8.8614,0.6606,51.067,11.6519,1.0706
2003-02-10,1.6458,8.9458,0.6614,51.492,11.8748,1.0808
2003-02-07,1.6434,8.9301,0.6628,51.441,11.7266,1.0789
2003-02-06,1.648,8.9499,0.6592,51.599,11.7629,1.0813
2003-02-05,1.6523,9.0302,0.6607,52.042,11.9765,1.091
2003-02-04,1.6415,8.9574,0.6571,51.697,11.8436,1.0822
2003-02-03,1.6303,8.8804,0.6553,51.227,11.6662,1.0729
2003-01-31,1.6562,8.9524,0.6557,51.661,11.8522,1.0816
2003-01-30,1.641,8.8961,0.6534,51.427,11.6573,1.0748
2003-01-29,1.6543,8.9954,0.6599,51.932,11.9287,1.0868
2003-01-28,1.6501,8.9458,0.6597,51.755,11.7462,1.0808
2003-01-27,1.6504,8.9971,0.6647,52.048,11.8537,1.087
2003-01-24,1.6448,8.9259,0.6606,51.614,11.5928,1.0784
2003-01-23,1.6409,8.9036,0.6638,51.501,11.6461,1.0757
2003-01-22,1.6408,8.8713,0.6645,51.248,11.608,1.0718
2003-01-21,1.6362,8.8175,0.6626,51.052,11.3023,1.0653
2003-01-20,1.6367,8.8175,0.6635,51.037,11.2896,1.0653
2003-01-17,1.6304,8.8167,0.6582,51.027,11.2656,1.0652
2003-01-16,1.62,8.7438,0.6585,50.637,11.1075,1.0564
2003-01-15,1.6234,8.7124,0.6592,50.443,10.9844,1.0526
2003-01-14,1.6301,8.7546,0.6583,50.676,11.1661,1.0577
2003-01-13,1.6248,8.7314,0.6568,50.579,11.1034,1.0549
2003-01-10,1.6285,8.6933,0.6534,50.357,10.9536,1.0503
2003-01-09,1.6371,8.6966,0.653,50.347,10.9536,1.0507
2003-01-08,1.6231,8.589,0.6495,49.756,10.7044,1.0377
2003-01-07,1.6257,8.6288,0.6496,50.005,10.8259,1.0425
2003-01-06,1.6383,8.6809,0.6495,50.291,10.9044,1.0488
2003-01-03,1.6264,8.6015,0.65,49.878,10.7957,1.0392
2003-01-02,1.6422,8.6462,0.652,50.192,10.8306,1.0446
2003-01-01,-,-,-,-,-,-
2002-12-31,1.655,8.6801,0.6505,50.293,10.9605,1.0487
2002-12-30,1.6381,8.6263,0.65,49.944,10.7477,1.0422
2002-12-27,1.6274,8.5882,0.648,49.775,10.6587,1.0376
2002-12-26,-,-,-,-,-,-
2002-12-25,-,-,-,-,-,-
2002-12-24,1.5976,8.522,0.6467,49.399,10.4891,1.0296
2002-12-23,1.5962,8.5104,0.6446,49.35,10.5118,1.0282
2002-12-20,1.5899,8.4881,0.6399,49.232,10.438,1.0255
2002-12-19,1.5965,8.503,0.6403,49.38,10.4405,1.0273
2002-12-18,1.5882,8.4756,0.6403,49.344,10.5345,1.024
2002-12-17,1.6047,8.5311,0.6445,49.595,10.5369,1.0307
2002-12-16,1.5959,8.4525,0.6426,49.147,10.38,1.0212
2002-12-13,1.5892,8.4599,0.6445,49.217,10.4617,1.0221
2002-12-12,1.5775,8.4061,0.6437,48.907,10.3378,1.0156
2002-12-11,1.5693,8.3325,0.6406,48.545,10.2297,1.0067
2002-12-10,1.5768,8.3689,0.6416,48.737,10.2955,1.0111
2002-12-09,1.5752,8.354,0.6393,48.646,10.3141,1.0093
2002-12-06,1.5591,8.282,0.6377,48.207,10.2886,1.0006
2002-12-05,1.5578,8.2696,0.6364,48.261,10.2953,0.9991
2002-12-04,1.5607,8.2919,0.6367,48.279,10.2169,1.0018
2002-12-03,1.5516,8.2497,0.6374,48.071,10.0916,0.9967
2002-12-02,1.5364,8.1702,0.6382,47.679,9.9714,0.9871
2002-11-29,1.5586,8.2166,0.6395,47.96,10.0606,0.9927
2002-11-28,1.5634,8.2224,0.6395,47.978,10.0672,0.9934
2002-11-27,1.5628,8.2166,0.6413,47.873,10.0869,0.9927
2002-11-26,1.5573,8.2025,0.6345,47.752,10.0265,0.991
2002-11-25,1.5597,8.1984,0.6326,47.725,10.0095,0.9905
2002-11-22,1.5837,8.2969,0.6335,48.308,10.1574,1.0024
2002-11-21,1.5851,8.3051,0.6356,48.261,10.1363,1.0034
2002-11-20,1.5866,8.2927,0.6364,48.277,10.1673,1.0019
2002-11-19,1.6101,8.3805,0.6373,48.768,10.2789,1.0125
2002-11-18,1.5934,8.3308,0.6374,48.51,10.2538,1.0065
2002-11-15,1.5869,8.301,0.6362,48.337,10.2538,1.0029
2002-11-14,1.5911,8.3556,0.6355,48.703,10.3575,1.0095
2002-11-13,1.5899,8.3333,0.6343,48.596,10.3776,1.0068
2002-11-12,1.5844,8.344,0.6358,48.651,10.4087,1.0081
2002-11-11,1.5905,8.3813,0.637,48.88,10.4739,1.0126
2002-11-08,1.5752,8.3656,0.6375,48.723,10.3475,1.0107
2002-11-07,1.5536,8.2878,0.6384,48.339,10.2102,1.0013
2002-11-06,1.5507,8.2398,0.6394,48.1,10.1258,0.9955
2002-11-05,1.5601,8.2969,0.6413,48.399,10.236,1.0024
2002-11-04,1.5483,8.2306,0.639,48.032,10.0991,0.9944
2002-11-01,1.5531,8.2555,0.6368,48.144,10.1898,0.9974
2002-10-31,1.5449,8.1644,0.6326,47.685,10.0322,0.9864
2002-10-30,1.5365,8.1322,0.6317,47.524,9.9897,0.9825
2002-10-29,1.5329,8.128,0.6307,47.463,9.8881,0.982
2002-10-28,1.5237,8.0659,0.6299,47.166,9.6963,0.9745
2002-10-25,1.5277,8.0808,0.6286,47.195,9.7327,0.9763
2002-10-24,1.5221,8.0601,0.6295,47.108,9.6748,0.9738
2002-10-23,1.5331,8.0908,0.6313,47.248,9.7622,0.9775
2002-10-22,1.527,8.085,0.6315,47.216,9.7456,0.9768
2002-10-21,1.53,8.0684,0.63,47.129,9.7369,0.9748
2002-10-18,1.5304,8.0577,0.6283,47.125,9.7434,0.9735
2002-10-17,1.539,8.0808,0.62665,47.211,9.8465,0.9763
2002-10-16,1.559,8.1305,0.6318,47.507,9.9242,0.9823
2002-10-15,1.5531,8.1197,0.631,47.358,9.8618,0.981
2002-10-14,1.5648,8.1719,0.6322,47.68,9.9929,0.9873
2002-10-11,1.5648,8.1586,0.6321,47.627,10.0212,0.9857
2002-10-10,1.5719,8.1735,0.6317,47.714,10.0971,0.9875
2002-10-09,1.5668,8.123,0.6318,47.404,9.9834,0.9814
2002-10-08,1.559,8.1115,0.6266,47.352,9.9679,0.98
2002-10-07,1.5608,8.1181,0.6265,47.376,9.977,0.9808
2002-10-04,1.5665,8.1653,0.629,47.671,10.0529,0.9865
2002-10-03,1.5733,8.186,0.6296,47.801,10.024,0.989
2002-10-02,1.5556,8.1404,0.6279,47.536,9.9466,0.9835
2002-10-01,1.5639,8.1619,0.6277,47.661,10.0351,0.9861
2002-09-30,1.5566,8.1611,0.6295,47.676,10.0922,0.986
2002-09-27,1.5409,8.0941,0.6282,47.274,9.9389,0.9779
2002-09-26,1.5461,8.1081,0.6274,47.371,9.9971,0.9796
2002-09-25,1.5495,8.0875,0.6271,47.236,9.9939,0.9771
2002-09-24,1.5617,8.1346,0.6311,47.48,10.1154,0.9828
2002-09-23,1.547,8.1371,0.6319,47.583,10.1407,0.9831
2002-09-20,1.5403,8.1032,0.6333,47.391,9.9652,0.979
2002-09-19,1.5416,8.123,0.6314,47.432,9.8461,0.9814
2002-09-18,1.543,8.0494,0.6316,47.062,9.7601,0.9725
2002-09-17,1.5217,7.9865,0.6297,46.721,9.5995,0.9649
2002-09-16,1.5318,8.0146,0.628,46.844,9.6293,0.9683
2002-09-13,1.5521,8.1197,0.6286,47.537,9.8077,0.981
2002-09-12,1.5425,8.0759,0.6274,47.254,9.7912,0.9757
2002-09-11,1.5386,8.0692,0.6264,47.202,9.7275,0.9749
2002-09-10,1.5315,8.0784,0.6281,47.314,9.6805,0.976
2002-09-09,1.529,8.1065,0.6287,47.452,9.7558,0.9794
2002-09-06,1.5558,8.2091,0.63255,48.243,9.9196,0.9918
2002-09-05,1.5691,8.2563,0.6354,48.317,10.0074,0.9975
2002-09-04,1.5444,8.2331,0.6354,48.191,9.9614,0.9947
2002-09-03,1.539,8.2025,0.6363,48.009,9.852,0.991
2002-09-02,1.5301,8.1288,0.6343,47.595,9.7572,0.9821
2002-08-30,1.5315,8.1388,0.6352,47.644,9.7514,0.9833
2002-08-29,1.534,8.1471,0.6383,47.731,9.7598,0.9843
2002-08-28,1.5283,8.133,0.6394,47.605,9.7242,0.9826
2002-08-27,1.5154,8.0899,0.64,47.39,9.6138,0.9774
2002-08-26,1.5097,8.0295,0.6382,47.021,9.5157,0.9701
2002-08-23,1.5105,8.0262,0.6384,47.033,9.5472,0.9697
2002-08-22,1.5224,8.0866,0.6395,47.382,9.5766,0.977
2002-08-21,1.5308,8.08,0.6406,47.399,9.5267,0.9762
2002-08-20,1.5387,8.1048,0.6416,47.538,9.5252,0.9792
2002-08-19,1.5249,8.1106,0.638,47.582,9.6163,0.9799
2002-08-16,1.5315,8.1322,0.6403,47.713,9.7238,0.9825
2002-08-15,1.5252,8.0924,0.6381,47.533,9.716,0.9777
2002-08-14,1.5426,8.1586,0.6394,47.912,9.8009,0.9857
2002-08-13,1.5435,8.1106,0.6391,47.618,9.777,0.9799
2002-08-12,1.5368,8.0949,0.6386,47.553,9.603,0.978
2002-08-09,1.529,8.0527,0.6355,47.281,9.5174,0.9729
2002-08-08,1.5228,8.0179,0.6335,47.12,9.3843,0.9687
2002-08-07,1.5313,8.027,0.6311,47.159,9.3949,0.9698
2002-08-06,1.5486,8.0196,0.6279,47.171,9.4526,0.9689
2002-08-05,1.5606,8.1413,0.6297,47.823,9.6344,0.9836
2002-08-02,1.5688,8.1719,0.6295,48.027,9.7131,0.9873
2002-08-01,1.5461,8.0784,0.6274,47.422,9.635,0.976
2002-07-31,1.5425,8.0974,0.6261,47.582,9.5414,0.9783
2002-07-30,1.5456,8.1404,0.6294,47.906,9.5586,0.9835
2002-07-29,1.5527,8.1288,0.6285,47.882,9.517,0.9821
2002-07-26,1.5722,8.2836,0.6337,48.672,9.7694,1.0008
2002-07-25,1.5713,8.2886,0.636,48.716,9.6767,1.0014
2002-07-24,1.5742,8.2066,0.6331,48.254,9.6349,0.9915
2002-07-23,1.5625,8.2025,0.6329,48.217,9.5256,0.991
2002-07-22,1.5596,8.3482,0.6411,49.111,9.736,1.0086
2002-07-19,1.5563,8.3978,0.643,49.444,9.8369,1.0146
2002-07-18,1.5502,8.325,0.6428,49.036,9.7065,1.0058
2002-07-17,1.5512,8.33,0.6432,49.119,9.69,1.0064
2002-07-16,1.5574,8.3821,0.6438,49.383,9.8856,1.0127
2002-07-15,1.5371,8.2969,0.6413,48.898,9.7094,1.0024
2002-07-12,1.5063,8.1719,0.6382,48.158,9.5877,0.9873
2002-07-11,1.5001,8.1413,0.6379,48.004,9.645,0.9836
2002-07-10,1.5034,8.1926,0.6396,48.183,9.6967,0.9898
2002-07-09,1.511,8.2191,0.6425,48.461,9.871,0.993
2002-07-08,1.497,8.1346,0.6422,47.954,9.7744,0.9828
2002-07-05,1.4875,8.0494,0.6412,47.522,9.6294,0.9725
2002-07-04,1.4995,8.1032,0.6414,47.766,9.742,0.979
2002-07-03,1.4943,8.0949,0.6421,47.724,9.7395,0.978
2002-07-02,1.5032,8.1429,0.6432,47.963,9.7883,0.9838
2002-07-01,1.504,8.205,0.6469,48.367,9.8341,0.9913
2002-06-28,1.5005,8.2563,0.6498,48.743,9.9665,0.9975
2002-06-27,1.4844,8.1313,0.646,47.98,9.7499,0.9824
2002-06-26,1.4995,8.2083,0.6491,48.398,9.9338,0.9917
2002-06-25,1.4777,8.0386,0.6464,47.458,9.5493,0.9712
2002-06-24,1.4836,8.0957,0.6501,47.866,9.7538,0.9781
2002-06-21,1.4728,7.9757,0.6444,47.138,9.5272,0.9636
2002-06-20,1.4737,7.9393,0.6422,46.9,9.3441,0.9592
2002-06-19,1.4747,7.9136,0.6408,46.77,9.2971,0.9561
2002-06-18,1.4635,7.8499,0.6393,46.458,9.1133,0.9484
2002-06-17,1.4594,7.8019,0.6386,46.154,9.0895,0.9426
2002-06-14,1.4648,7.8449,0.642,46.426,9.1824,0.9478
2002-06-13,1.4491,7.7945,0.6404,46.124,9.062,0.9417
2002-06-12,1.4541,7.8234,0.6431,46.292,9.1885,0.9452
2002-06-11,1.4516,7.7945,0.643,46.116,9.1219,0.9417
2002-06-10,1.4527,7.8292,0.6473,46.321,9.215,0.9459
2002-06-07,1.4475,7.8234,0.6465,46.315,9.236,0.9452
2002-06-06,1.4366,7.7688,0.6438,45.993,9.1679,0.9386
2002-06-05,1.4375,7.7564,0.643,45.93,9.1181,0.9371
2002-06-04,1.4417,7.8093,0.645,46.273,9.1284,0.9435
2002-06-03,1.4287,7.7084,0.6402,45.66,8.9885,0.9313
2002-05-31,1.4382,7.7696,0.6405,45.976,9.0947,0.9387
2002-05-30,1.4383,7.7597,0.6395,45.902,9.1325,0.9375
2002-05-29,1.4244,7.7142,0.6373,45.628,8.9318,0.932
2002-05-28,1.4184,7.6604,0.6344,45.322,8.8424,0.9255
2002-05-27,1.4114,7.6066,0.6318,44.985,8.7917,0.919
2002-05-24,1.4157,7.6049,0.6327,45.011,8.7614,0.9188
